customer_id,customer_name,age,gender,city,country,city_tier,budget_min_npr,budget_max_npr,preferred_brand,brand_loyalty_score,gaming_interest,camera_interest,battery_interest,display_interest,performance_interest,software_interest,value_interest,min_ram_gb,min_storage_gb,chipset_tier,min_refresh_rate_hz,min_battery_mah,purchase_frequency_per_year,n_past_purchases,avg_session_minutes,search_freq_per_week,compare_freq_per_week,click_through_rate,recency_days,avg_rating_given,interaction_channel,wishlist_conversion_rate,accessory_affinity,true_archetype
syn_u_02270,Manisha K.C.,50,Male,Hetauda,Nepal,rural,21831,66802,Samsung,0.73,43.5,51.9,97.6,44.1,46.6,42.4,55.6,6,128,Mid,90,7000,1.7,1,10.9,8,2,0.36,250,4.5,Email,0.13,0.37,Battery-Focused User
syn_u_02271,Aayan Basnet,42,Female,Parasi,Nepal,rural,22956,63239,Samsung,0.61,38.1,49.7,81.5,52.4,50.2,47.5,65.7,6,128,Mid,90,6500,1.1,2,8.8,6,8,0.36,259,4.4,In-store,0.19,0.32,Battery-Focused User
syn_u_02272,Mahendra Acharya,43,Female,Palungtar,Nepal,rural,30333,157618,Apple,0.83,41.7,59.0,55.7,54.9,56.6,40.1,49.2,6,128,Mid,90,4500,1.4,4,11.3,7,3,0.31,213,3.6,In-store,0.54,0.42,Brand-Loyal Customer
syn_u_02273,Bibash K.C.,34,Female,Parsa,Nepal,tier_1,26457,105077,Xiaomi,0.55,46.2,45.7,54.3,47.4,45.7,45.1,75.2,6,128,Mid,90,5500,1.4,3,8.0,11,4,0.46,57,3.6,Instagram DM,0.24,0.34,All-Round User
syn_u_02274,Ankit Bhandari,33,Male,Kavrepalanchok,Nepal,tier_2,30156,120452,Samsung,0.59,45.6,41.3,41.0,41.2,45.7,38.9,64.4,6,128,Mid,90,4500,1.8,2,10.5,11,4,0.38,113,3.6,Daraz,0.31,0.43,All-Round User
syn_u_02275,Shankar Dahal,22,Male,Aarughat,Nepal,tier_2,41236,174350,Apple,0.72,97.0,27.0,65.9,80.3,87.0,39.3,53.4,12,256,Flagship,144,5000,2.0,2,25.7,14,11,0.5,44,4.4,Mobile App,0.34,0.79,Hardcore Gamer
syn_u_02276,Sita Limbu,47,Female,Morang,Nepal,tier_1,90183,286167,Samsung,0.86,45.0,80.3,59.8,91.0,100.0,86.0,38.5,8,256,Flagship,120,5500,3.1,4,15.0,5,4,0.41,42,4.8,In-store,0.37,0.46,Premium Flagship User
syn_u_02277,Ramesh Bhandari,33,Male,Rampur,Nepal,tier_2,55904,197289,Samsung,0.63,27.0,86.0,52.4,59.3,55.6,52.3,44.2,8,256,Flagship,90,4500,2.0,3,12.9,20,10,0.32,78,5.0,Instagram DM,0.2,0.81,Mobile Photographer
syn_u_02278,Prakriti Tiwari,35,Male,Rampur,Nepal,rural,28147,100916,Oneplus,0.5,43.9,49.2,51.2,53.5,44.8,45.4,58.5,6,128,Mid,90,4500,1.0,4,12.2,11,6,0.28,101,4.7,In-store,0.29,0.46,All-Round User
syn_u_02279,Saraswati Rai,62,Female,Bhaktapur,Nepal,rural,19915,72860,Samsung,0.8,39.0,44.6,82.6,50.5,47.5,33.3,60.3,6,128,Mid,90,6500,1.9,2,5.6,8,6,0.26,197,4.1,Email,0.19,0.28,Battery-Focused User
syn_u_02280,Sushant Acharya,28,Male,Hetauda,Nepal,rural,9447,33379,Redmi,0.57,31.7,35.6,52.5,47.9,28.6,43.1,86.9,4,64,Budget,60,4500,1.1,1,7.6,11,11,0.46,67,2.2,Mobile App,0.12,0.52,Budget Buyer
syn_u_02281,Sushant Limbu,34,Male,Janakpur,Nepal,tier_1,52706,209459,Google,0.78,27.9,96.0,44.2,68.0,48.3,55.1,46.2,8,256,Flagship,90,5000,2.8,2,19.6,10,6,0.35,52,4.1,Mobile App,0.26,0.68,Mobile Photographer
syn_u_02282,Ram Upadhyay,27,Female,Bajhang,Nepal,tier_2,7698,30358,Realme,0.52,35.6,36.9,52.6,47.8,33.2,41.7,100.0,4,64,Budget,60,5000,1.5,1,6.3,12,6,0.7,87,3.0,Mobile App,0.1,0.45,Budget Buyer
syn_u_02283,Anita Aryal,35,Female,Ilam,Nepal,tier_1,34181,149905,Samsung,0.93,36.8,64.0,58.2,57.1,43.3,49.3,57.7,6,128,Mid,90,5000,2.0,3,17.7,8,4,0.3,148,4.9,In-store,0.41,0.52,Brand-Loyal Customer
syn_u_02284,Sabita Pandey,36,Female,Kavrepalanchok,Nepal,tier_2,53868,200288,Google,0.78,27.7,80.3,49.5,65.1,64.7,67.2,38.8,8,256,Flagship,90,5000,1.3,3,19.6,8,12,0.4,55,4.2,Daraz,0.35,0.61,Mobile Photographer
syn_u_02285,Sunita Tamang,24,Male,Rasuwa,Nepal,tier_1,43261,181256,ASUS,0.72,85.7,29.2,65.2,85.5,100.0,35.5,57.1,12,256,Flagship,144,6000,2.5,3,28.1,24,6,0.48,54,2.8,Mobile App,0.28,0.86,Hardcore Gamer
syn_u_02286,Aayush Chhuka,35,Male,Dhanusha,Nepal,tier_2,27664,111606,Samsung,0.57,41.7,49.8,51.2,50.3,51.6,39.1,56.4,6,128,Mid,90,4500,1.9,2,14.1,7,4,0.32,120,4.5,Mobile App,0.28,0.36,All-Round User
syn_u_02287,Anjali Adhikari,36,Female,Galyang,Nepal,tier_1,32793,143995,Samsung,0.91,40.8,49.0,64.6,50.9,58.5,52.0,44.0,6,128,Mid,90,4500,1.4,3,15.3,4,4,0.28,56,4.3,Daraz,0.54,0.34,Brand-Loyal Customer
syn_u_02288,Bibash Kafle,28,Female,Bandipur,Nepal,tier_2,43349,191392,Google,0.72,18.5,90.1,50.6,72.2,68.6,55.1,47.3,8,256,Flagship,90,4500,1.7,3,16.9,8,8,0.27,53,4.6,Daraz,0.28,0.77,Mobile Photographer
syn_u_02289,Suresh Pradhan,25,Male,Malangwa,Nepal,tier_1,6946,27598,Samsung,0.6,35.7,42.1,61.5,43.6,30.7,40.2,75.8,4,64,Budget,60,4500,1.7,1,8.1,10,12,0.46,135,2.6,Mobile App,0.1,0.42,Budget Buyer
syn_u_02290,Prakash Mahato,31,Male,Ilam,Nepal,tier_2,47397,204014,Apple,0.7,62.4,76.7,57.2,100.0,69.4,51.2,36.5,8,256,Flagship,144,4500,1.8,2,20.2,10,8,0.35,61,4.5,Mobile App,0.35,0.52,Display Enthusiast
syn_u_02291,Prakriti Bhattarai,39,Male,Siraha,Nepal,tier_2,39582,129899,Oneplus,1.0,39.5,63.7,63.7,53.5,44.7,53.1,49.7,6,128,Mid,90,4500,1.0,3,15.1,7,4,0.15,262,4.2,Website,0.59,0.34,Brand-Loyal Customer
syn_u_02292,Krishna K.C.,56,Female,Siraha,Nepal,rural,22459,75401,Xiaomi,0.78,41.8,40.8,100.0,53.6,46.4,30.3,62.5,6,128,Mid,90,6000,1.3,3,12.5,4,7,0.37,173,3.7,Daraz,0.11,0.29,Battery-Focused User
syn_u_02293,Kamala Manandhar,26,Male,Gorkha,Nepal,rural,7545,28301,Samsung,0.54,41.0,39.3,76.5,56.7,35.3,39.4,81.2,4,64,Budget,60,4500,1.7,1,8.1,16,8,0.6,138,3.6,Mobile App,0.1,0.4,Budget Buyer
syn_u_02294,Sudeept Adhikari,27,Female,Baglung,Nepal,rural,6479,33804,Redmi,0.46,33.3,41.0,68.1,48.8,29.4,39.3,84.2,6,64,Budget,60,6000,1.7,1,9.6,12,13,0.35,119,5.0,WhatsApp,0.12,0.42,Budget Buyer
syn_u_02295,Nirmala Rana,27,Male,Palungtar,Nepal,tier_1,41350,203757,ASUS,0.8,76.4,28.5,79.4,71.5,97.6,36.5,47.7,12,256,Flagship,144,5500,2.5,3,25.4,10,10,0.4,34,4.9,Daraz,0.33,0.78,Hardcore Gamer
syn_u_02296,Aayush Parajuli,45,Male,Rampur,Nepal,tier_1,28873,145364,Apple,1.0,50.3,41.9,57.5,63.9,49.4,51.4,49.4,6,128,Mid,90,5000,1.4,6,15.3,10,4,0.24,209,4.7,In-store,0.61,0.42,Brand-Loyal Customer
syn_u_02297,Sudip Maharjan,26,Male,Gorkha,Nepal,tier_1,40480,159618,ASUS,0.78,89.5,31.9,70.3,73.1,91.7,35.4,57.6,12,256,Flagship,144,5000,2.0,2,23.9,17,7,0.56,28,4.9,WhatsApp,0.36,0.82,Hardcore Gamer
syn_u_02298,Rajesh Rana,23,Male,Rasuwa,Nepal,tier_2,33690,171139,ASUS,0.58,86.4,29.4,71.8,84.7,100.0,46.4,48.5,12,256,Flagship,144,5000,2.9,3,22.0,20,12,0.53,49,4.0,Mobile App,0.29,0.77,Hardcore Gamer
syn_u_02299,Santosh Tuladhar,42,Male,Sunsari,Nepal,tier_2,36612,154929,Apple,1.0,54.7,62.2,57.5,53.6,57.4,53.6,52.7,6,128,Mid,90,4500,1.3,2,11.8,5,2,0.26,129,3.7,Mobile App,0.6,0.43,Brand-Loyal Customer
syn_u_02300,Nirmala Tamang,29,Male,Makwanpur,Nepal,tier_1,51368,183184,Apple,0.67,62.0,80.9,58.7,87.1,74.5,49.5,32.0,8,256,Flagship,144,4500,2.3,2,23.5,20,7,0.44,61,4.0,Daraz,0.35,0.38,Display Enthusiast
syn_u_02301,Anita Magar,36,Female,Sunsari,Nepal,tier_1,27842,178765,Apple,1.0,47.7,55.6,56.7,58.7,52.3,48.3,48.6,6,128,Mid,90,4500,1.5,2,11.5,5,2,0.16,208,5.0,In-store,0.6,0.47,Brand-Loyal Customer
syn_u_02302,Kamala Dahal,24,Male,Kapilvastu,Nepal,tier_2,8027,27791,Realme,0.59,37.2,42.2,72.4,50.3,27.2,37.7,77.3,4,64,Budget,60,5000,1.0,0,9.1,15,17,0.64,80,3.7,Daraz,0.09,0.48,Budget Buyer
syn_u_02303,Manoj Manandhar,42,Female,Butwal,Nepal,tier_1,77029,324798,Apple,0.79,54.5,84.4,51.0,86.4,85.8,89.0,41.0,8,256,Flagship,120,5000,2.5,4,19.4,9,7,0.38,30,5.0,Mobile App,0.44,0.54,Premium Flagship User
syn_u_02304,Bibash K.C.,21,Female,Baglung,Nepal,tier_2,7941,36913,Tecno,0.49,35.7,41.7,70.7,45.1,28.3,41.4,87.2,4,64,Budget,60,5500,1.2,1,9.2,11,3,0.33,53,4.0,Daraz,0.12,0.44,Budget Buyer
syn_u_02305,Ramesh Manandhar,29,Male,Jumla,Nepal,tier_2,9311,36246,Infinix,0.63,33.0,37.9,81.6,45.5,25.0,35.2,78.4,4,64,Budget,60,5000,1.1,1,5.8,9,15,0.53,5,3.3,Daraz,0.11,0.57,Budget Buyer
syn_u_02306,Prakash K.C.,44,Female,Kavrepalanchok,Nepal,tier_1,76857,379961,Samsung,0.81,50.4,87.5,65.1,68.4,100.0,83.6,29.3,8,256,Flagship,120,4500,3.0,5,19.8,9,6,0.39,32,3.8,Mobile App,0.4,0.42,Premium Flagship User
syn_u_02307,Mahendra Sherpa,21,Male,Butwal,Nepal,tier_1,8702,28949,Samsung,0.61,37.7,38.8,71.6,39.9,29.3,39.7,74.0,4,64,Budget,60,4000,1.3,1,12.2,10,14,0.45,164,3.6,Daraz,0.12,0.39,Budget Buyer
syn_u_02308,Sita Rai,52,Male,Galyang,Nepal,tier_2,19382,79550,Samsung,0.64,34.3,44.1,88.7,48.5,46.9,37.3,68.0,6,128,Mid,90,7000,1.7,3,12.2,9,4,0.28,193,2.5,In-store,0.2,0.26,Battery-Focused User
syn_u_02309,Ankit Tiwari,33,Male,Baglung,Nepal,tier_2,31584,101557,Oppo,0.48,49.6,48.3,55.9,47.4,52.3,45.8,65.0,6,128,Mid,90,3500,1.4,2,10.3,7,4,0.21,75,3.7,Website,0.27,0.52,All-Round User
syn_u_02310,Asha Aryal,26,Male,Kaski,Nepal,tier_1,47742,229289,Samsung,0.77,77.3,73.5,45.1,96.9,81.2,50.2,34.7,8,256,Flagship,144,4500,2.5,2,21.6,3,8,0.43,78,3.5,Website,0.35,0.42,Display Enthusiast
syn_u_02311,Prakriti Mahato,21,Male,Taplejung,Nepal,tier_1,40373,172082,ASUS,0.72,89.9,30.9,63.5,66.1,100.0,40.3,55.9,12,256,Flagship,144,5500,1.9,3,17.4,19,9,0.39,42,3.9,Mobile App,0.18,0.68,Hardcore Gamer
syn_u_02312,Prakriti Tamang,27,Male,Syangja,Nepal,tier_2,8853,25507,Infinix,0.49,36.3,40.8,67.8,47.8,23.2,39.0,84.7,4,64,Budget,60,5000,1.3,2,9.1,8,15,0.48,99,2.9,Daraz,0.1,0.46,Budget Buyer
syn_u_02313,Aayan Maharjan,33,Female,Mugu,Nepal,tier_1,42320,178473,Samsung,0.8,24.4,84.4,48.6,56.8,59.0,68.9,45.4,8,256,Flagship,90,5000,1.8,3,15.7,12,5,0.39,48,3.8,Instagram DM,0.24,0.9,Mobile Photographer
syn_u_02314,Santosh Tiwari,30,Female,Kavrepalanchok,Nepal,rural,7200,33424,Redmi,0.49,43.3,38.7,57.8,39.8,29.4,38.1,77.9,4,64,Budget,60,4500,1.3,1,6.4,13,8,0.45,157,3.4,In-store,0.09,0.46,Budget Buyer
syn_u_02315,Aayush Yadav,30,Female,Dharan,Nepal,rural,8958,29843,Redmi,0.63,36.1,42.4,84.8,45.9,23.7,40.7,95.0,4,64,Budget,60,5000,1.6,1,5.2,11,16,0.3,124,4.0,Mobile App,0.07,0.41,Budget Buyer
syn_u_02316,Deepak Limbu,36,Female,Parsa,Nepal,tier_2,43682,211050,Apple,0.77,25.5,100.0,52.9,67.6,44.5,57.4,33.1,8,256,Flagship,90,4000,2.2,1,17.1,12,11,0.41,49,3.6,Mobile App,0.36,0.79,Mobile Photographer
syn_u_02317,Sita Upadhyay,34,Male,Siddharthanagar,Nepal,tier_1,26982,162740,Samsung,1.0,45.7,52.6,39.0,52.5,54.6,49.8,52.5,6,128,Mid,90,4500,1.8,4,14.7,7,3,0.24,182,5.0,Mobile App,0.42,0.39,Brand-Loyal Customer
syn_u_02318,Shankar Pradhan,43,Male,Mahottari,Nepal,tier_1,76603,339806,Samsung,0.88,57.8,87.7,59.8,80.1,95.8,97.8,42.9,8,256,Flagship,120,4500,2.9,5,14.0,19,6,0.31,38,5.0,Mobile App,0.26,0.47,Premium Flagship User
syn_u_02319,Shankar Dahal,32,Male,Pokhara,Nepal,tier_1,20910,106612,Samsung,0.56,46.7,42.1,49.4,53.4,38.8,40.4,60.0,6,128,Mid,90,5500,1.8,3,15.0,8,5,0.24,108,4.6,Mobile App,0.32,0.43,All-Round User
syn_u_02320,Gita K.C.,23,Male,Siraha,Nepal,rural,35611,199344,Apple,0.68,94.9,26.5,71.9,84.2,84.7,35.1,56.7,12,256,Flagship,144,6000,2.6,2,24.3,24,8,0.41,16,3.9,Mobile App,0.27,0.55,Hardcore Gamer
syn_u_02321,Ram Bhattarai,25,Male,Itahari,Nepal,tier_2,37303,175258,ASUS,0.61,100.0,31.0,72.5,62.5,99.0,39.7,46.1,12,256,Flagship,144,5500,2.1,2,22.4,16,9,0.32,44,4.5,Instagram DM,0.28,0.47,Hardcore Gamer
syn_u_02322,Sunita Pradhan,25,Male,Baitadi,Nepal,rural,7723,33910,Realme,0.44,40.5,39.4,76.6,47.1,26.1,38.1,68.6,4,64,Budget,60,4500,1.0,1,8.2,18,10,0.48,75,3.0,Instagram DM,0.13,0.42,Budget Buyer
syn_u_02323,Rajesh Upadhyay,23,Male,Bharatpur,Nepal,tier_2,38103,155009,Oneplus,0.66,68.6,37.4,53.2,58.1,86.5,39.4,61.6,12,256,Flagship,144,5500,2.3,4,26.6,15,9,0.26,54,4.1,Daraz,0.34,0.92,Hardcore Gamer
syn_u_02324,Sushant Acharya,27,Female,Phalebas,Nepal,tier_1,10112,29865,Redmi,0.52,33.4,32.0,74.3,48.2,30.3,41.8,92.4,4,64,Budget,60,4500,1.1,1,9.7,16,12,0.46,153,3.4,Daraz,0.1,0.48,Budget Buyer
syn_u_02325,Saraswati Acharya,27,Male,Humla,Nepal,rural,53283,198792,Samsung,0.76,54.4,71.0,65.4,100.0,78.0,47.4,34.8,8,256,Flagship,144,5500,1.7,2,18.1,16,10,0.54,57,4.4,Instagram DM,0.3,0.51,Display Enthusiast
syn_u_02326,Shankar Rana,33,Female,Tanahun,Nepal,tier_1,60733,197111,Google,0.55,26.1,100.0,45.8,72.0,51.6,50.1,43.0,8,256,Flagship,90,4000,1.4,2,22.2,14,8,0.34,71,3.7,Mobile App,0.19,0.52,Mobile Photographer
syn_u_02327,Ambika Khadka,31,Male,Damauli,Nepal,tier_2,52982,184051,Apple,0.81,25.7,100.0,45.3,65.8,42.4,56.8,39.1,8,256,Flagship,90,5000,2.6,1,13.7,10,9,0.42,74,3.8,Mobile App,0.22,1.0,Mobile Photographer
syn_u_02328,Parvati Singh,34,Male,Bara,Nepal,tier_1,72541,232456,Apple,0.61,48.3,86.5,57.7,93.8,93.6,77.3,40.9,8,256,Flagship,120,5500,3.1,3,10.7,11,9,0.36,18,4.6,Website,0.5,0.56,Premium Flagship User
syn_u_02329,Sushant Rai,40,Male,Tansen,Nepal,tier_1,73398,274110,Apple,0.88,57.4,87.4,56.8,94.8,92.9,91.2,38.7,8,256,Flagship,120,4500,3.8,3,14.3,8,9,0.35,36,4.9,Website,0.42,0.52,Premium Flagship User
syn_u_02330,Ankit Karki,46,Male,Baitadi,Nepal,rural,19374,86877,Xiaomi,0.71,41.2,43.3,88.9,48.6,63.9,38.6,67.7,6,128,Mid,90,6000,1.4,2,9.8,8,6,0.3,193,3.0,Daraz,0.1,0.22,Battery-Focused User
syn_u_02331,Kamala Shrestha,26,Male,Gorkha,Nepal,tier_1,8962,25230,Redmi,0.5,35.2,34.8,65.2,46.9,29.6,34.8,85.9,4,64,Budget,60,5000,1.4,1,6.2,15,14,0.56,166,3.3,In-store,0.09,0.17,Budget Buyer
syn_u_02332,Krishna Magar,34,Female,Janakpur,Nepal,tier_2,26119,102811,Realme,0.58,42.6,46.0,52.3,46.0,41.9,45.2,66.6,6,128,Mid,90,5500,2.6,2,11.9,15,5,0.3,47,2.6,Website,0.26,0.38,All-Round User
syn_u_02333,Kamala Gurung,36,Male,Palungtar,Nepal,tier_2,50965,210527,Apple,0.73,23.7,74.6,46.2,56.5,61.5,54.2,40.5,8,256,Flagship,90,4000,1.5,2,17.4,17,3,0.25,104,4.7,Instagram DM,0.41,0.9,Mobile Photographer
syn_u_02334,Sabita Acharya,30,Male,Kathmandu,Nepal,tier_2,8404,31013,Realme,0.53,36.2,41.1,69.9,43.8,28.4,34.1,97.1,4,64,Budget,60,5500,1.1,1,8.6,12,18,0.59,127,3.9,Daraz,0.09,0.21,Budget Buyer
syn_u_02335,Sandesh Pradhan,53,Male,Bajhang,Nepal,tier_1,19943,70632,Xiaomi,0.62,36.0,40.7,93.2,53.9,58.8,33.9,70.6,6,128,Mid,90,6500,1.0,2,12.9,5,4,0.17,156,3.0,Mobile App,0.16,0.35,Battery-Focused User
syn_u_02336,Homraj Yadav,33,Female,Kailali,Nepal,tier_2,27005,108858,Honor,0.54,42.7,47.7,45.8,45.8,47.2,48.4,70.0,6,128,Mid,90,5000,1.9,2,13.7,9,5,0.31,112,2.7,In-store,0.3,0.44,All-Round User
syn_u_02337,Manoj Mahato,27,Male,Gorkha,Nepal,rural,7664,33951,Samsung,0.5,32.9,44.8,79.9,44.8,33.3,41.4,84.4,4,64,Budget,60,5000,1.1,1,8.4,14,16,0.35,86,4.4,Instagram DM,0.07,0.42,Budget Buyer
syn_u_02338,Sarita Maharjan,41,Male,Simara,Nepal,tier_1,73413,334613,Apple,0.78,50.6,77.5,56.7,83.2,100.0,77.6,42.2,8,256,Flagship,120,5000,2.8,5,16.4,6,4,0.39,26,4.1,In-store,0.39,0.57,Premium Flagship User
syn_u_02339,Parvati Limbu,22,Male,Saurpani,Nepal,tier_1,45046,190312,ASUS,0.69,87.7,27.7,71.5,80.8,97.6,37.1,47.6,12,256,Flagship,144,5500,2.5,4,24.8,23,10,0.39,51,4.4,Mobile App,0.41,0.79,Hardcore Gamer
syn_u_02340,Nirmala Rai,31,Male,Kusma,Nepal,tier_1,49285,205272,Google,0.74,26.2,96.7,55.4,69.1,54.7,65.8,47.7,8,256,Flagship,90,5000,1.7,1,16.3,14,9,0.3,85,3.4,Mobile App,0.23,0.83,Mobile Photographer
syn_u_02341,Ankit Limbu,20,Male,Lahan,Nepal,tier_2,40750,155615,ASUS,0.66,98.9,29.0,57.5,86.2,93.4,44.0,52.9,12,256,Flagship,144,5500,3.2,4,27.2,21,11,0.5,57,4.3,Mobile App,0.36,0.55,Hardcore Gamer
syn_u_02342,Mahendra Aryal,32,Male,Parasi,Nepal,tier_1,35476,148316,Apple,0.94,46.1,64.9,55.0,49.0,57.1,50.4,49.8,6,128,Mid,90,4500,1.0,2,12.6,4,3,0.33,124,3.5,Mobile App,0.48,0.37,Brand-Loyal Customer
syn_u_02343,Homraj Kafle,25,Female,Damak,Nepal,tier_2,7951,29657,Samsung,0.49,34.3,35.7,76.7,44.7,29.3,43.9,80.0,4,64,Budget,60,5000,1.3,1,7.2,12,12,0.56,134,4.1,In-store,0.07,0.36,Budget Buyer
syn_u_02344,Manisha Rai,34,Male,Lamjung,Nepal,tier_1,27103,132492,Apple,0.86,47.3,53.4,55.6,53.9,58.5,52.5,52.7,6,128,Mid,90,4500,1.3,4,12.5,6,4,0.26,200,4.2,Website,0.43,0.43,Brand-Loyal Customer
syn_u_02345,Parvati Acharya,25,Female,Janakpur,Nepal,tier_2,44175,192350,ASUS,0.66,94.3,32.8,59.8,83.0,80.2,41.8,57.4,12,256,Flagship,144,5500,2.1,2,19.1,24,14,0.41,47,5.0,Instagram DM,0.26,0.83,Hardcore Gamer
syn_u_02346,Laxmi Chhuka,32,Male,Rampur,Nepal,tier_2,24913,108854,Samsung,0.6,51.5,39.4,43.3,41.9,42.7,39.3,77.6,6,128,Mid,90,4000,1.5,2,13.5,19,6,0.21,109,4.2,Mobile App,0.25,0.47,All-Round User
syn_u_02347,Ramesh Neupane,36,Male,Pokhara,Nepal,tier_1,24181,111164,Samsung,0.66,45.6,46.0,51.4,46.1,49.0,43.8,74.2,6,128,Mid,90,4000,1.6,2,10.9,9,7,0.31,65,3.5,Daraz,0.21,0.3,All-Round User
syn_u_02348,Bibash Maharjan,23,Male,Simara,Nepal,tier_2,41330,184450,Oneplus,0.62,100.0,36.4,75.7,75.4,87.1,45.0,54.2,8,256,Flagship,144,5500,2.5,2,24.4,27,11,0.59,48,5.0,In-store,0.31,0.51,Hardcore Gamer
syn_u_02349,Krishna Tamang,23,Male,Phalebas,Nepal,tier_1,44197,183475,ASUS,0.65,98.6,29.3,62.3,82.2,90.8,41.1,59.2,12,256,Flagship,144,5000,2.3,4,21.9,26,11,0.37,36,5.0,Daraz,0.29,0.72,Hardcore Gamer
syn_u_02350,Manoj Pandey,18,Male,Dolakha,Nepal,tier_1,34959,176650,Oneplus,0.65,98.4,30.9,59.7,62.5,82.8,44.1,67.0,12,256,Flagship,144,5000,2.3,3,22.7,14,8,0.41,39,3.0,Mobile App,0.29,0.62,Hardcore Gamer
syn_u_02351,Santosh Sah,32,Male,Hetauda,Nepal,tier_2,25187,94857,Samsung,0.45,45.0,53.9,54.5,41.8,46.3,47.0,80.6,6,128,Mid,90,4000,1.5,1,11.7,11,3,0.34,104,4.0,Mobile App,0.25,0.55,All-Round User
syn_u_02352,Asha Tiwari,29,Female,Myagdi,Nepal,tier_1,52037,173617,Apple,0.81,28.5,100.0,42.2,67.6,47.3,60.4,44.3,8,256,Flagship,90,3500,2.0,1,25.6,13,9,0.45,60,3.5,Instagram DM,0.24,0.95,Mobile Photographer
syn_u_02353,Prakriti Joshi,52,Male,Bhaktapur,Nepal,tier_1,82597,285408,Apple,0.96,43.5,88.1,69.5,79.1,92.3,77.8,44.5,8,256,Flagship,120,4000,2.3,3,17.5,6,7,0.33,26,4.6,Daraz,0.38,0.46,Premium Flagship User
syn_u_02354,Hari Kafle,26,Female,Syangja,Nepal,rural,7161,27153,Redmi,0.5,30.5,38.4,83.1,37.4,32.0,41.3,100.0,4,64,Budget,60,5000,1.2,1,7.1,29,15,0.48,110,3.7,Daraz,0.11,0.42,Budget Buyer
syn_u_02355,Ram Gurung,34,Female,Mahendranagar,Nepal,tier_1,28542,142115,Apple,0.89,51.3,63.0,58.9,48.7,62.9,47.8,48.3,6,128,Mid,90,4500,1.7,6,14.8,6,5,0.16,214,4.3,Website,0.81,0.35,Brand-Loyal Customer
syn_u_02356,Anita Upadhyay,48,Male,Kathmandu,Nepal,tier_1,72386,353250,Apple,0.77,48.6,75.4,62.6,79.4,82.2,75.5,44.8,8,256,Flagship,120,4500,2.6,2,12.0,13,8,0.37,23,4.6,Mobile App,0.2,0.56,Premium Flagship User
syn_u_02357,Saraswati Adhikari,52,Male,Damak,Nepal,tier_1,83562,303723,Samsung,0.73,46.7,76.4,67.2,83.7,84.9,78.7,41.8,8,256,Flagship,120,4500,3.8,4,19.5,5,8,0.37,38,3.3,Mobile App,0.33,0.38,Premium Flagship User
syn_u_02358,Sudeept Limbu,28,Female,Dadeldhura,Nepal,tier_2,49224,224024,Samsung,0.65,71.4,64.5,45.3,98.6,79.9,49.0,34.5,8,256,Flagship,144,4500,1.9,3,24.2,16,12,0.42,61,4.8,Website,0.24,0.55,Display Enthusiast
syn_u_02359,Bibek Parajuli,38,Male,Terhathum,Nepal,tier_2,45060,218638,Apple,0.77,26.8,99.8,52.5,67.7,53.7,65.1,49.1,8,256,Flagship,90,4500,1.9,1,18.8,9,3,0.38,38,4.8,Website,0.26,1.0,Mobile Photographer
syn_u_02360,Laxmi Aryal,32,Male,Chitwan,Nepal,tier_1,23951,87391,Realme,0.52,49.9,50.9,41.4,50.0,47.9,45.6,71.0,6,128,Mid,90,4500,2.0,2,10.2,13,5,0.32,105,4.1,Website,0.23,0.44,All-Round User
syn_u_02361,Bishnu Basnet,23,Male,Barpak,Nepal,tier_2,45623,185956,ASUS,0.67,98.5,30.0,65.8,88.9,100.0,40.1,57.2,12,256,Flagship,144,5500,3.1,2,19.3,23,11,0.53,46,4.3,Daraz,0.38,0.83,Hardcore Gamer
syn_u_02362,Bibash Aryal,28,Female,Myagdi,Nepal,tier_2,9075,29833,Redmi,0.53,37.0,36.4,75.0,52.1,27.5,45.6,85.3,4,64,Budget,60,4500,1.1,1,7.7,17,20,0.49,105,3.5,In-store,0.1,0.43,Budget Buyer
syn_u_02363,Anita Bhandari,34,Male,Mahottari,Nepal,tier_2,20719,95619,Xiaomi,0.54,44.2,45.3,48.2,57.1,49.0,44.7,76.8,6,128,Mid,90,3500,1.6,2,10.6,11,3,0.36,92,4.2,Mobile App,0.31,0.42,All-Round User
syn_u_02364,Aayush Bohara,50,Male,Mustang,Nepal,tier_1,14986,71505,Samsung,0.68,38.0,47.9,94.2,46.6,58.2,36.0,60.3,6,128,Mid,90,6500,1.6,2,10.6,8,5,0.2,206,4.3,Daraz,0.16,0.37,Battery-Focused User
syn_u_02365,Ambika Parajuli,50,Female,Waling,Nepal,tier_1,18050,74989,Samsung,0.75,47.5,49.8,86.0,47.2,58.2,41.7,73.7,6,128,Mid,90,6500,1.9,2,11.7,7,4,0.32,109,4.2,Mobile App,0.08,0.24,Battery-Focused User
syn_u_02366,Rajesh Yadav,25,Male,Jhapa,Nepal,tier_2,7838,27063,Redmi,0.57,29.3,34.8,70.3,47.6,27.4,37.0,71.1,4,64,Budget,60,5500,0.9,1,7.2,19,10,0.53,93,4.2,Daraz,0.11,0.3,Budget Buyer
syn_u_02367,Sushant Dangol,28,Male,Malangwa,Nepal,tier_2,8604,23996,Realme,0.61,32.4,36.6,58.6,40.7,33.1,38.3,89.2,4,64,Budget,60,4500,1.5,1,7.7,11,15,0.49,167,2.8,Daraz,0.1,0.44,Budget Buyer
